session_index,question,rank,score,level,number,doc_id,title
63,Что входит в процесс управления рисками?,6,0.7439,0,None,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,ИН-01-УР
63,Что входит в процесс управления рисками?,7,0.7436,1,7,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,7 Реестр рисков
63,Что входит в процесс управления рисками?,8,0.7433,1,7,fb9210b5-8dd4-4acb-9f67-4528cef13ff1,7 Реестр рисков
64,Что значит накопление отходов?,1,0.856,1,4,51f0707f-97b3-49db-a477-bbfb7bc32c51,"4 Термины, обозначения, сокращения"
64,Что значит накопление отходов?,2,0.8488,1,6,51f0707f-97b3-49db-a477-bbfb7bc32c51,6 Порядок накопления отходов
64,Что значит накопление отходов?,3,0.8488,1,6,51f0707f-97b3-49db-a477-bbfb7bc32c51,6 Порядок накопления отходов
64,Что значит накопление отходов?,4,0.8183,2,10.2,51f0707f-97b3-49db-a477-bbfb7bc32c51,10.2 Способы  накопления  отходов  и  их  передачи  сторонним  организациям  должны исключать возможность загрязнения окружающей территории.
64,Что значит накопление отходов?,5,0.8142,1,7,51f0707f-97b3-49db-a477-bbfb7bc32c51,7 Порядок учета отходов
64,Что значит накопление отходов?,6,0.8031,2,11.2,51f0707f-97b3-49db-a477-bbfb7bc32c51,"11.2 За накопление отходов отвечает руководитель структурного подразделения (начальник отдела, заведующий лаборатории, руководитель группы), от деятельности которого образованы отходы, и заместитель генерального директора по общим вопросам."
64,Что значит накопление отходов?,7,0.7878,1,8,51f0707f-97b3-49db-a477-bbfb7bc32c51,8 Требования к транспортированию отходов
64,Что значит накопление отходов?,8,0.7806,2,12.2,51f0707f-97b3-49db-a477-bbfb7bc32c51,"12.2 За нарушение учета образования, накопления и передачи отходов, за несвоевременное  заключение  договоров  на  утилизацию,  обезвреживание  и/или размещение отходов и их выполнение отвечают ОВЭО и заместитель генерального директора по общим вопросам."
64,Что значит накопление отходов?,9,0.7774,2,9.6,51f0707f-97b3-49db-a477-bbfb7bc32c51,"9.6 Обязательным является наличие документального подтверждения всей цепочки движения отходов: договор с транспортной компанией на транспортирование отходов, договор транспортной компании со специализированной организацией, которой в конечном итоге будут переданы отходы на обработку, утилизацию, обезвреживание и/или размещение (захоронение)"
64,Что значит накопление отходов?,10,0.7716,2,5.2,51f0707f-97b3-49db-a477-bbfb7bc32c51,5.2 Деятельность Института должна быть направлена на сокращение объема (массы) образования отходов и передачу их специализированным организациям в соответствии с действующим законодательством.
64,Что значит накопление отходов?,11,0.7623,1,7,b8b54622-18ad-4302-bea0-e53f1fc46da4,7 Последовательность формирования реестров экологических аспектов
64,Что значит накопление отходов?,12,0.7584,1,2,689ad134-88eb-469c-88cd-35e254e680a3,"Порядок приемки, регистрации и архивирования источников информации."
64,Что значит накопление отходов?,13,0.7556,1,1,51f0707f-97b3-49db-a477-bbfb7bc32c51,1 Назначение
64,Что значит накопление отходов?,14,0.747,2,5.4,b8b54622-18ad-4302-bea0-e53f1fc46da4,5.4 Идентификация видов воздействия экологических аспектов на ОС
64,Что значит накопление отходов?,15,0.7465,1,2,689ad134-88eb-469c-88cd-35e254e680a3,Определения и сокращения
65,Что такое субподрядная работа?,1,0.8064,1,11,efddbd28-7b1c-4285-be6e-4d89a9fcb4b3,"11 Требования, предъявляемые к субподрядным организациям."
65,Что такое субподрядная работа?,2,0.7903,2,4.1,b497403b-04e3-423e-bb5a-670c170f5a33,4.1 Термины и определения:
65,Что такое субподрядная работа?,3,0.768,2,5.6,b497403b-04e3-423e-bb5a-670c170f5a33,"5.6 Поставки услуг субподрядчиков могут осуществляться в соответствии с пожеланиями Заказчика, оговоренными условиями договора."
